combine_ms,dispatch_ms,expert_backend,expert_ms,iteration,layers,max_expert_load,mean_active_experts,mean_expert_load_cv,mean_expert_max_mean,mean_rank_load_cv,mean_rank_max_mean,modality,prepare_finalize_backend,prompt_tokens,request_id,t_moe_ms,t_moe_ms_per_token,topology,vision_fraction,vision_tokens,volume,wall_ms,workload
0.8700799960643053,0.9545279999729246,TritonExperts,36.60624009370804,0,48,8068.0,127.20833333333333,0.6463875574791645,1.015454727708121,0.09002879561465892,1.1209875112384806,mixed,MoEPrepareAndFinalizeNoDPEPModular,5932,large_mixed,492.46467208862305,0.08301831963732688,TP_ONLY,0.8260283209710048,4900,large,1282.2321,mixed
0.8747840039432049,0.9196480046957731,TritonExperts,37.13228797912598,1,48,8068.0,127.20833333333333,0.6463875574791645,1.0233558839803536,0.09002879561465892,1.1209875112384806,mixed,MoEPrepareAndFinalizeNoDPEPModular,5932,large_mixed,493.2608642578125,0.08315253949052807,TP_ONLY,0.8260283209710048,4900,large,1288.615674,mixed
0.6859519984573126,0.9813440013676882,TritonExperts,30.18963199853897,0,48,14924.0,104.02083333333333,1.3740679457279186,1.0155903772106953,0.24661722563553393,1.3318234876167276,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,4105,large_text_heavy,349.3513307571411,0.08510385645728163,TP_ONLY,0.0,0,large,436.521048,text_heavy
0.6872320035472512,0.9383360035717487,TritonExperts,30.77228808403015,1,48,14924.0,104.02083333333333,1.3740679457279186,1.0282387196238334,0.24661722563553393,1.3318234876167276,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,4105,large_text_heavy,351.6778564453125,0.08567061058351096,TP_ONLY,0.0,0,large,438.20012,text_heavy
1.0450240019708872,0.9757439999375492,TritonExperts,43.186079919338226,0,48,11452.0,127.1875,0.7102441914891194,1.0179808509666508,0.09731852183322352,1.1323948144177944,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,7463,large_vision_heavy,646.4824333190918,0.0866250078144301,TP_ONLY,0.9848586359372906,7350,large,1782.17448,vision_heavy
1.0466559994965792,0.9314880059100688,TritonExperts,42.89033603668213,1,48,11452.0,127.1875,0.7102441914891194,1.0197535111258185,0.09731852183322352,1.1323948144177944,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,7463,large_vision_heavy,629.3915195465088,0.08433492155252698,TP_ONLY,0.9848586359372906,7350,large,1767.429302,vision_heavy
0.46697599813342094,0.9696000088006258,TritonExperts,24.00812801718712,0,48,2800.0,126.8125,0.680804738303471,1.0167623172113882,0.09645669898360276,1.1251645524174247,mixed,MoEPrepareAndFinalizeNoDPEPModular,2089,medium_mixed,196.4357419013977,0.09403338530464227,TP_ONLY,0.7505983724269986,1568,medium,521.446442,mixed
0.4692799998447299,1.056351998820901,TritonExperts,24.71200007200241,1,48,2800.0,126.8125,0.680804738303471,1.0364612753367404,0.09645669898360276,1.1251645524174247,mixed,MoEPrepareAndFinalizeNoDPEPModular,2089,medium_mixed,204.56319880485535,0.09792398219476081,TP_ONLY,0.7505983724269986,1568,medium,522.125026,mixed
1.0753920027054846,0.916127996519208,TritonExperts,19.430431991815567,0,48,3880.0,99.85416666666667,1.2891642369445178,1.0204654883436006,0.23857607297508945,1.313201904296875,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,1024,medium_text_heavy,125.03849625587463,0.12210790649987757,TP_ONLY,0.0,0,medium,192.480625,text_heavy
1.0162560027092695,0.937407998368144,TritonExperts,19.44854399561882,1,48,3880.0,99.85416666666667,1.2891642369445178,1.0190247847760383,0.23857607297508945,1.313201904296875,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,1024,medium_text_heavy,117.19571161270142,0.11444893712177873,TP_ONLY,0.0,0,medium,183.619545,text_heavy
0.5953920017927885,1.0202239975333214,TritonExperts,23.37248009443283,0,48,2820.0,126.72916666666667,0.7469606055109992,1.0198315635878974,0.10111612110563349,1.131375227686703,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,1647,medium_vision_heavy,171.9962556362152,0.10443002770869168,TP_ONLY,0.9520340012143291,1568,medium,471.20765,vision_heavy
0.44348800275474787,0.9379200004041195,TritonExperts,22.594815999269485,1,48,2820.0,126.72916666666667,0.7469606055109992,1.0189741471949303,0.10111612110563349,1.131375227686703,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,1647,medium_vision_heavy,161.570143699646,0.09809966223415058,TP_ONLY,0.9520340012143291,1568,medium,458.47278,vision_heavy
1.74694399908185,1.021472005173564,TritonExperts,19.897567838430405,0,48,644.0,120.60416666666667,0.8470711589286833,1.0518347266469983,0.12251182151444363,1.1587235228539576,mixed,MoEPrepareAndFinalizeNoDPEPModular,299,small_mixed,72.65206360816956,0.24298349032832628,TP_ONLY,0.6555183946488294,196,small,219.114778,mixed
1.5881599895656109,0.9551040008664131,TritonExperts,18.590495973825455,1,48,644.0,120.60416666666667,0.8470711589286833,1.022657927145801,0.12251182151444363,1.1587235228539576,mixed,MoEPrepareAndFinalizeNoDPEPModular,299,small_mixed,66.02841579914093,0.22083082207070545,TP_ONLY,0.6555183946488294,196,small,169.035553,mixed
1.882272008806467,1.0737919937819242,TritonExperts,19.587391883134842,0,48,1004.0,90.5,1.2100283200238329,1.0262004433501015,0.23499961342859285,1.303137159533074,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,257,small_text_heavy,68.58195149898529,0.2668558424085031,TP_ONLY,0.0,0,small,135.237232,text_heavy
1.888960000127554,0.951424004510045,TritonExperts,18.115200102329254,1,48,1004.0,90.5,1.2100283200238329,1.0288835078813714,0.23499961342859285,1.303137159533074,text_heavy,MoEPrepareAndFinalizeNoDPEPModular,257,small_text_heavy,62.502527713775635,0.24320049694076123,TP_ONLY,0.0,0,small,126.220871,text_heavy
1.607743989676237,0.963456004858017,TritonExperts,18.37424001097679,0,48,572.0,118.9375,0.9033294603416526,1.0237446694506322,0.13327110148562604,1.17619301994302,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,234,small_vision_heavy,61.2391037940979,0.26170557176964915,TP_ONLY,0.8376068376068376,196,small,154.046701,vision_heavy
1.6304000169038773,0.9937279969453812,TritonExperts,18.35152006149292,1,48,572.0,118.9375,0.9033294603416526,1.0209189611985752,0.13327110148562604,1.17619301994302,vision_heavy,MoEPrepareAndFinalizeNoDPEPModular,234,small_vision_heavy,61.88979172706604,0.26448628943190616,TP_ONLY,0.8376068376068376,196,small,158.901966,vision_heavy
16.05267196893692,24.225919932127,TritonExperts,44.27561581134796,0,48,2034.0,127.14583333333333,0.6473337895930241,1.0310989349950825,0.09057085767366828,1.1220235586648686,mixed,DeepEPHTPrepareAndFinalize,5932,large_mixed,306.5992317199707,0.05168564256911172,REAL_DEEPEP,0.8260283209710048,4900,large,5161.89545,mixed
