request_id,source,category,budget,layer,strategy,total_tokens,vision_tokens,chunks,min_chunk,max_chunk,chunk_size_cv,rank_max_wall_median_ms,rank_mean_wall_median_ms,rank_max_wall_p25_ms,rank_max_wall_p75_ms,rank_max_wall_cv,rank_max_expert_median_ms,rank_mean_expert_median_ms,rank_max_expert_p25_ms,rank_max_expert_p75_ms,rank_max_expert_cv,rank_max_dispatch_median_ms,rank_mean_dispatch_median_ms,rank_max_dispatch_p25_ms,rank_max_dispatch_p75_ms,rank_max_dispatch_cv,rank_max_combine_median_ms,rank_mean_combine_median_ms,rank_max_combine_p25_ms,rank_max_combine_p75_ms,rank_max_combine_cv,correctness_all,route_identity_all,boundaries,chunk_sizes,expert_fixed_reduction_vs_fixed,expert_balanced_reduction_vs_fixed,expert_same_count_reduction_vs_fixed,expert_strict_reduction_vs_fixed,expert_relaxed_reduction_vs_fixed,wall_fixed_reduction_vs_fixed,wall_balanced_reduction_vs_fixed,wall_same_count_reduction_vs_fixed,wall_strict_reduction_vs_fixed,wall_relaxed_reduction_vs_fixed,dispatch_fixed_reduction_vs_fixed,dispatch_balanced_reduction_vs_fixed,dispatch_same_count_reduction_vs_fixed,dispatch_strict_reduction_vs_fixed,dispatch_relaxed_reduction_vs_fixed,combine_fixed_reduction_vs_fixed,combine_balanced_reduction_vs_fixed,combine_same_count_reduction_vs_fixed,combine_strict_reduction_vs_fixed,combine_relaxed_reduction_vs_fixed
cat,short,natural,512,12,same_count,146,126,1,146.0,146.0,0.0,1.6552000045776367,1.4497800022363663,1.6324159801006317,1.6601440012454987,0.023464420294219187,0.6314399987459183,0.534740012139082,0.619503989815712,0.6370560079813004,0.052423131363900775,0.6096959933638573,0.4024479918880388,0.5960399936884642,0.6211679817643017,0.05751897790342617,0.4641439914703369,0.2757079750299454,0.45920804142951965,0.4912160336971283,0.2787633310412424,True,True,"[0, 146]",[146],0.0,-0.0001265719664078624,0.0008354975889902638,0.0003797866361648916,-0.001316461629748522,0.0,0.005264198931435815,0.0007727287594675447,0.004037476283344166,0.003380647842118556,0.0,0.012059535770267416,0.0009962377569090464,-0.00526951767938777,0.00047187591246800054,0.0,0.019542614897619437,0.022575037684056887,0.007075778687737566,-0.0062669317803405455
cat,short,natural,512,12,strict,146,126,1,146.0,146.0,0.0,1.6497920155525208,1.4486999958753586,1.6351280212402344,1.6684399843215942,0.15443617128105872,0.6317279934883118,0.535788007080555,0.6217759624123573,0.6401360407471657,0.16450312108504522,0.6135200089775026,0.40218800073489547,0.591856011422351,0.6206320009659976,0.19338180698792065,0.4715040326118469,0.2786880135536194,0.4537999629974365,0.4795120060443878,0.12600680199398578,True,True,"[0, 146]",[146],0.0,-0.0001265719664078624,0.0008354975889902638,0.0003797866361648916,-0.001316461629748522,0.0,0.005264198931435815,0.0007727287594675447,0.004037476283344166,0.003380647842118556,0.0,0.012059535770267416,0.0009962377569090464,-0.00526951767938777,0.00047187591246800054,0.0,0.019542614897619437,0.022575037684056887,0.007075778687737566,-0.0062669317803405455
cat,short,natural,512,12,relaxed,146,126,1,146.0,146.0,0.0,1.6508800387382507,1.4469840079545975,1.6392480432987213,1.6611520051956177,0.018589630153188246,0.632799968123436,0.5343479849398136,0.6104799956083298,0.6405599862337112,0.038064797109033974,0.6100160134956241,0.3993200039258227,0.600911978399381,0.6209440196398646,0.06320998826217765,0.47784000635147095,0.2802560031414032,0.4503439962863922,0.4915440082550049,0.12896915911182288,True,True,"[0, 146]",[146],0.0,-0.0001265719664078624,0.0008354975889902638,0.0003797866361648916,-0.001316461629748522,0.0,0.005264198931435815,0.0007727287594675447,0.004037476283344166,0.003380647842118556,0.0,0.012059535770267416,0.0009962377569090464,-0.00526951767938777,0.00047187591246800054,0.0,0.019542614897619437,0.022575037684056887,0.007075778687737566,-0.0062669317803405455
cat,short,natural,512,24,fixed,146,126,1,146.0,146.0,0.0,1.6473599672317505,1.4450120031833649,1.6278079748153687,1.6636880338191986,0.01742376467534009,0.6314080357551575,0.5341160111129284,0.6161919683218002,0.6342399567365646,0.0328230996497992,0.6138240131549537,0.40172800223808736,0.5963519930373877,0.620088008698076,0.04779732889208907,0.4692319631576538,0.2774200141429901,0.45666399598121643,0.48407992720603943,0.05538377536112701,True,True,"[0, 146]",[146],0.0,-0.0036489916379920384,0.0014951711317818805,-0.00015205410152430154,-0.0025086684761805866,0.0,-0.0011849216628891934,-0.0019522316175408783,-0.0006701976842558022,-0.0028069209063976697,0.0,0.013476221009953271,0.002137424589975234,-0.0002345868519384453,0.016395576232734355,0.0,-0.003750949836682782,-0.01646955200227218,-0.003478098055410328,-0.02339145110148033
cat,short,natural,512,24,balanced,146,126,1,146.0,146.0,0.0,1.6493119597434998,1.4486679881811142,1.6377519965171814,1.661383956670761,0.20607557612081942,0.633712038397789,0.5350320152938366,0.6290079578757286,0.6443919762969017,0.1759734202500824,0.6055519850924611,0.399227999150753,0.5953760149423033,0.620224000653252,0.05736741574555236,0.4709920287132263,0.2772200107574463,0.46160000562667847,0.4862399697303772,0.12595240321173157,True,True,"[0, 146]",[146],0.0,-0.0036489916379920384,0.0014951711317818805,-0.00015205410152430154,-0.0025086684761805866,0.0,-0.0011849216628891934,-0.0019522316175408783,-0.0006701976842558022,-0.0028069209063976697,0.0,0.013476221009953271,0.002137424589975234,-0.0002345868519384453,0.016395576232734355,0.0,-0.003750949836682782,-0.01646955200227218,-0.003478098055410328,-0.02339145110148033
cat,short,natural,512,24,same_count,146,126,1,146.0,146.0,0.0,1.6505759954452515,1.4494480043649673,1.632895976305008,1.6641280353069305,0.017587723402707995,0.6304639726877213,0.5320479832589626,0.6156719401478767,0.635495975613594,0.0328096271406683,0.612512010615319,0.40305199881549925,0.6009120158851147,0.6214640121906996,0.05929883376983347,0.4769600033760071,0.279247984290123,0.46721598505973816,0.4861440062522888,0.0631514044238099,True,True,"[0, 146]",[146],0.0,-0.0036489916379920384,0.0014951711317818805,-0.00015205410152430154,-0.0025086684761805866,0.0,-0.0011849216628891934,-0.0019522316175408783,-0.0006701976842558022,-0.0028069209063976697,0.0,0.013476221009953271,0.002137424589975234,-0.0002345868519384453,0.016395576232734355,0.0,-0.003750949836682782,-0.01646955200227218,-0.003478098055410328,-0.02339145110148033
cat,short,natural,512,24,strict,146,126,1,146.0,146.0,0.0,1.648464024066925,1.4473360031843185,1.6297759711742401,1.6654240190982819,0.02157737086281283,0.6315040439367294,0.5339520312845707,0.6132560446858406,0.6392160132527351,0.03292702987068024,0.613968008197844,0.40197200351394713,0.5955839867237955,0.6199919804930687,0.0586274171006447,0.4708639979362488,0.2786279767751694,0.4485360085964203,0.4874080419540405,0.060007805409307564,True,True,"[0, 146]",[146],0.0,-0.0036489916379920384,0.0014951711317818805,-0.00015205410152430154,-0.0025086684761805866,0.0,-0.0011849216628891934,-0.0019522316175408783,-0.0006701976842558022,-0.0028069209063976697,0.0,0.013476221009953271,0.002137424589975234,-0.0002345868519384453,0.016395576232734355,0.0,-0.003750949836682782,-0.01646955200227218,-0.003478098055410328,-0.02339145110148033
cat,short,natural,512,24,relaxed,146,126,1,146.0,146.0,0.0,1.6519839763641357,1.4512879997491837,1.6397919654846191,1.6678639650344849,0.0219119507922261,0.6329920291900635,0.5366399921476841,0.6185520514845848,0.6420319825410843,0.027740951833389992,0.6037600147537887,0.40128399920649827,0.5995440005790442,0.6252960020210594,0.09930543805976942,0.48020797967910767,0.28295600414276123,0.4602799415588379,0.4965599477291107,0.06079746491903315,True,True,"[0, 146]",[146],0.0,-0.0036489916379920384,0.0014951711317818805,-0.00015205410152430154,-0.0025086684761805866,0.0,-0.0011849216628891934,-0.0019522316175408783,-0.0006701976842558022,-0.0028069209063976697,0.0,0.013476221009953271,0.002137424589975234,-0.0002345868519384453,0.016395576232734355,0.0,-0.003750949836682782,-0.01646955200227218,-0.003478098055410328,-0.02339145110148033
cat,short,natural,512,36,fixed,146,126,1,146.0,146.0,0.0,1.6445759534835815,1.446299970149994,1.6388079822063446,1.6641919910907745,0.015648382826446573,0.6298079788684845,0.5303000062704086,0.613415963947773,0.636336013674736,0.03043541134686339,0.6137760053388774,0.40547200001310557,0.6022240128368139,0.623888015979901,0.05073165780001499,0.4720799922943115,0.2765040099620819,0.4636960029602051,0.48392000794410706,0.06078971696031677,True,True,"[0, 146]",[146],0.0,-0.005207911152916411,0.001371798000354807,0.002946928736395127,0.000711286017327839,0.0,-0.006790846396156791,-0.004485055962715423,-0.0038235093927434516,-0.0029965489979018045,0.0,0.0027111028487184496,0.014337460515824518,0.008498231170924408,-0.002293940362305902,0.0,-0.006134576603484598,-0.005592291496110846,-0.01857304397319859,0.003185909223366923
cat,short,natural,512,36,balanced,146,126,1,146.0,146.0,0.0,1.6557440161705017,1.4560160040855408,1.6396239697933197,1.6763040125370026,0.20585456448425357,0.6330879628658295,0.5318799912929535,0.6159600019454956,0.6363839879631996,0.19864917173857194,0.6121119954623282,0.4033479996724054,0.6009120149537921,0.6205920157954097,0.08409852784635491,0.4749760031700134,0.27790798246860504,0.46694403886795044,0.4970080256462097,0.1084956348894868,True,True,"[0, 146]",[146],0.0,-0.005207911152916411,0.001371798000354807,0.002946928736395127,0.000711286017327839,0.0,-0.006790846396156791,-0.004485055962715423,-0.0038235093927434516,-0.0029965489979018045,0.0,0.0027111028487184496,0.014337460515824518,0.008498231170924408,-0.002293940362305902,0.0,-0.006134576603484598,-0.005592291496110846,-0.01857304397319859,0.003185909223366923
cat,short,natural,512,36,same_count,146,126,1,146.0,146.0,0.0,1.6519519686698914,1.4473599791526794,1.6355600357055664,1.6608880162239075,0.026419504157229795,0.6289440095424652,0.5292720161378384,0.6138239726424217,0.6353359743952751,0.030379961710173164,0.6049760160967708,0.3984760040184483,0.5981600068043917,0.6240720124915242,0.14308274552152356,0.4747200012207031,0.27862001955509186,0.4647279679775238,0.48947200179100037,0.06642423813006663,True,True,"[0, 146]",[146],0.0,-0.005207911152916411,0.001371798000354807,0.002946928736395127,0.000711286017327839,0.0,-0.006790846396156791,-0.004485055962715423,-0.0038235093927434516,-0.0029965489979018045,0.0,0.0027111028487184496,0.014337460515824518,0.008498231170924408,-0.002293940362305902,0.0,-0.006134576603484598,-0.005592291496110846,-0.01857304397319859,0.003185909223366923
cat,short,natural,512,36,strict,146,126,1,146.0,146.0,0.0,1.6508640050888062,1.446155995130539,1.638008028268814,1.657416045665741,0.017395907216443178,0.627951979637146,0.5274360068142414,0.6162559911608696,0.6331679672002792,0.034247402806745084,0.6085599949583411,0.40173199644777924,0.598752009216696,0.6155280135571957,0.046559595033538535,0.48084795475006104,0.2818239778280258,0.4735599756240845,0.488167941570282,0.10144295609915172,True,True,"[0, 146]",[146],0.0,-0.005207911152916411,0.001371798000354807,0.002946928736395127,0.000711286017327839,0.0,-0.006790846396156791,-0.004485055962715423,-0.0038235093927434516,-0.0029965489979018045,0.0,0.0027111028487184496,0.014337460515824518,0.008498231170924408,-0.002293940362305902,0.0,-0.006134576603484598,-0.005592291496110846,-0.01857304397319859,0.003185909223366923
cat,short,natural,512,36,relaxed,146,126,1,146.0,146.0,0.0,1.649504005908966,1.4488959908485413,1.6387280225753784,1.6665760278701782,0.01892491070413362,0.6293600052595139,0.5291239842772484,0.6135999858379364,0.6329199969768524,0.042399228069786916,0.6151839708909392,0.4029999910853803,0.6059360182844102,0.6220320207066834,0.060587456474125216,0.4705759882926941,0.2779719680547714,0.4644400477409363,0.4793119728565216,0.14910587957999044,True,True,"[0, 146]",[146],0.0,-0.005207911152916411,0.001371798000354807,0.002946928736395127,0.000711286017327839,0.0,-0.006790846396156791,-0.004485055962715423,-0.0038235093927434516,-0.0029965489979018045,0.0,0.0027111028487184496,0.014337460515824518,0.008498231170924408,-0.002293940362305902,0.0,-0.006134576603484598,-0.005592291496110846,-0.01857304397319859,0.003185909223366923
cat,short,natural,512,47,fixed,146,126,1,146.0,146.0,0.0,1.6437119841575623,1.4472559988498688,1.631111979484558,1.6529520153999329,0.018395025454739183,0.6310240179300308,0.5267120040953159,0.6210400313138962,0.635191984474659,0.03502120800151976,0.6071039787493646,0.40169599116779864,0.594271972309798,0.6201760228723288,0.07105862565226273,0.4713439345359802,0.27998799085617065,0.46616798639297485,0.47904807329177856,0.11777681412461723,True,True,"[0, 146]",[146],0.0,0.0012424167252201856,0.0005832248356772984,-0.0029158880358501893,0.0018002798525195152,0.0,-0.0018202908947997365,0.0025016579993314414,0.0035139903813011797,-0.0012849154860019585,0.0,0.0007642655100359441,0.004322119166495497,-0.0017921529487769927,-0.00023725482690251098,0.0,0.00322477480889527,-0.023795881529707463,-0.002851474340840765,0.002308215936110969
cat,short,natural,512,47,balanced,146,126,1,146.0,146.0,0.0,1.6467040181159973,1.4476520121097565,1.6222960352897644,1.6694479882717133,0.019747780081735847,0.6302400231361389,0.526988010853529,0.6107119619846344,0.6324079483747482,0.03244833257099438,0.6066399901174009,0.40204399882350117,0.594607989070937,0.6254719933494925,0.05921725045143451,0.469823956489563,0.27901196479797363,0.4647199809551239,0.47786393761634827,0.05724528202999897,True,True,"[0, 146]",[146],0.0,0.0012424167252201856,0.0005832248356772984,-0.0029158880358501893,0.0018002798525195152,0.0,-0.0018202908947997365,0.0025016579993314414,0.0035139903813011797,-0.0012849154860019585,0.0,0.0007642655100359441,0.004322119166495497,-0.0017921529487769927,-0.00023725482690251098,0.0,0.00322477480889527,-0.023795881529707463,-0.002851474340840765,0.002308215936110969
cat,short,natural,512,47,same_count,146,126,1,146.0,146.0,0.0,1.6395999789237976,1.44582399725914,1.628688007593155,1.670087993144989,0.02417552603344322,0.6306559890508652,0.5295519977807999,0.6211199834942818,0.6361199989914894,0.03259018239465261,0.6044800030067563,0.4007240020437166,0.5978319868445396,0.6185999996960163,0.05364863984288785,0.4825599789619446,0.2813279926776886,0.46776798367500305,0.496616005897522,0.2861113109334973,True,True,"[0, 146]",[146],0.0,0.0012424167252201856,0.0005832248356772984,-0.0029158880358501893,0.0018002798525195152,0.0,-0.0018202908947997365,0.0025016579993314414,0.0035139903813011797,-0.0012849154860019585,0.0,0.0007642655100359441,0.004322119166495497,-0.0017921529487769927,-0.00023725482690251098,0.0,0.00322477480889527,-0.023795881529707463,-0.002851474340840765,0.002308215936110969
cat,short,natural,512,47,strict,146,126,1,146.0,146.0,0.0,1.637935996055603,1.440315991640091,1.629287987947464,1.6649120450019836,0.019566721586991853,0.6328640133142471,0.5283760093152523,0.6222720071673393,0.6361919641494751,0.03223243776068207,0.6081920019350946,0.40190400485880673,0.600488011026755,0.6187840208876878,0.055574600284225416,0.4726879596710205,0.27815601229667664,0.45788803696632385,0.4804559350013733,0.05242823864855453,True,True,"[0, 146]",[146],0.0,0.0012424167252201856,0.0005832248356772984,-0.0029158880358501893,0.0018002798525195152,0.0,-0.0018202908947997365,0.0025016579993314414,0.0035139903813011797,-0.0012849154860019585,0.0,0.0007642655100359441,0.004322119166495497,-0.0017921529487769927,-0.00023725482690251098,0.0,0.00322477480889527,-0.023795881529707463,-0.002851474340840765,0.002308215936110969
cat,short,natural,512,47,relaxed,146,126,1,146.0,146.0,0.0,1.6458240151405334,1.4447119981050491,1.63128000497818,1.6642399728298187,0.20795489354882576,0.6298879981040955,0.529824011027813,0.6205199956893921,0.6327839717268944,0.20106224880752435,0.6072480170987546,0.40349600615445524,0.5995199859607965,0.6184160117991269,0.05238490557302423,0.470255970954895,0.278579980134964,0.4565119445323944,0.48204800486564636,0.09035002759683372,True,True,"[0, 146]",[146],0.0,0.0012424167252201856,0.0005832248356772984,-0.0029158880358501893,0.0018002798525195152,0.0,-0.0018202908947997365,0.0025016579993314414,0.0035139903813011797,-0.0012849154860019585,0.0,0.0007642655100359441,0.004322119166495497,-0.0017921529487769927,-0.00023725482690251098,0.0,0.00322477480889527,-0.023795881529707463,-0.002851474340840765,0.002308215936110969
cat,short,natural,1024,0,fixed,146,126,1,146.0,146.0,0.0,1.64683198928833,1.4444520026445389,1.6342560350894928,1.6679359674453735,0.020153689824714084,0.6318719983100891,0.5293799825012684,0.6134799867868423,0.6363199651241302,0.03332388433950874,0.6126879933290184,0.40416400134563446,0.5992000140249729,0.6190080128144473,0.09119407896851454,0.47846394777297974,0.2812199890613556,0.4683440029621124,0.48520001769065857,0.10328242626918972,True,True,"[0, 146]",[146],0.0,-0.002886623621257245,0.0034690185965488007,0.0013673641665596925,0.0,0.0,-0.0012630452300272932,-0.000650940437918468,0.0018265421262158021,-0.005100680235472055,0.0,0.0053795626294126375,0.002689779034616202,0.014754627562105105,0.00556236809759203,0.0,0.005149681218811875,-0.0019061220264415812,0.008393364986179042,-0.0003344838664789407
cat,short,natural,1024,0,balanced,146,126,1,146.0,146.0,0.0,1.6489120125770569,1.448152020573616,1.6414719820022583,1.6633279919624329,0.018225985673288547,0.633695974946022,0.5309999920427799,0.6277919858694077,0.6361440047621727,0.03143063515324222,0.6093919998966157,0.40253200044389814,0.600719996728003,0.6227120002731681,0.0439447853886726,0.47600001096725464,0.2834799885749817,0.46372804045677185,0.49428802728652954,0.14703797883376488,True,True,"[0, 146]",[146],0.0,-0.002886623621257245,0.0034690185965488007,0.0013673641665596925,0.0,0.0,-0.0012630452300272932,-0.000650940437918468,0.0018265421262158021,-0.005100680235472055,0.0,0.0053795626294126375,0.002689779034616202,0.014754627562105105,0.00556236809759203,0.0,0.005149681218811875,-0.0019061220264415812,0.008393364986179042,-0.0003344838664789407
cat,short,natural,1024,0,same_count,146,126,1,146.0,146.0,0.0,1.6479039788246155,1.444035992026329,1.6320480108261108,1.6719759702682495,0.017077543398197222,0.6296800225973129,0.5271679796278477,0.6158959940075874,0.6356320232152939,0.027064681277473808,0.6110399980098009,0.403168001328595,0.6040559969842434,0.6270160006824881,0.05732446411587268,0.479375958442688,0.28227999806404114,0.4681920111179352,0.49184802174568176,0.0958311713461682,True,True,"[0, 146]",[146],0.0,-0.002886623621257245,0.0034690185965488007,0.0013673641665596925,0.0,0.0,-0.0012630452300272932,-0.000650940437918468,0.0018265421262158021,-0.005100680235472055,0.0,0.0053795626294126375,0.002689779034616202,0.014754627562105105,0.00556236809759203,0.0,0.005149681218811875,-0.0019061220264415812,0.008393364986179042,-0.0003344838664789407
cat,short,natural,1024,0,strict,146,126,1,146.0,146.0,0.0,1.6438239812850952,1.4466280192136765,1.6328319609165192,1.6657760441303253,0.2061739165756909,0.6310079991817474,0.5308359824120998,0.6138959899544716,0.6366719976067543,0.19716496192075234,0.6036480101756752,0.40098400122951716,0.5983280073851347,0.6126799921039492,0.04951166569002398,0.474448025226593,0.2810560315847397,0.45896798372268677,0.4858640432357788,0.09983227965986123,True,True,"[0, 146]",[146],0.0,-0.002886623621257245,0.0034690185965488007,0.0013673641665596925,0.0,0.0,-0.0012630452300272932,-0.000650940437918468,0.0018265421262158021,-0.005100680235472055,0.0,0.0053795626294126375,0.002689779034616202,0.014754627562105105,0.00556236809759203,0.0,0.005149681218811875,-0.0019061220264415812,0.008393364986179042,-0.0003344838664789407
cat,short,natural,1024,0,relaxed,146,126,1,146.0,146.0,0.0,1.6552319526672363,1.4506119936704636,1.6377280056476593,1.6622639894485474,0.014755318418712103,0.6318719983100891,0.5290559865534306,0.616055965423584,0.6381759643554688,0.031747378866662436,0.6092799971811473,0.4013679991476238,0.5998479900881648,0.6168240052647889,0.05287706313356617,0.47862398624420166,0.28149598836898804,0.46967998147010803,0.49694401025772095,0.1371831605197068,True,True,"[0, 146]",[146],0.0,-0.002886623621257245,0.0034690185965488007,0.0013673641665596925,0.0,0.0,-0.0012630452300272932,-0.000650940437918468,0.0018265421262158021,-0.005100680235472055,0.0,0.0053795626294126375,0.002689779034616202,0.014754627562105105,0.00556236809759203,0.0,0.005149681218811875,-0.0019061220264415812,0.008393364986179042,-0.0003344838664789407
cat,short,natural,1024,12,fixed,146,126,1,146.0,146.0,0.0,1.6477760076522827,1.4481520056724548,1.636135995388031,1.6644079983234406,0.020727691861064972,0.6309760361909866,0.5340640135109425,0.6221680119633675,0.6381920501589775,0.03175029953820608,0.6139040142297745,0.4042560034431517,0.6003279921133071,0.6253279983066022,0.05730543930967125,0.4728160500526428,0.2806120067834854,0.46810397505760193,0.4857040345668793,0.05994713489707842,True,True,"[0, 146]",[146],0.0,-0.0030935843813841846,-0.0034739208557701406,-0.00025349467345914256,-0.0012931440129122507,0.0,-0.0041170776992112135,-0.006428084491230113,-0.0044180714306849556,-0.003990834684808764,0.0,0.0007819114144745898,-0.004039678930742863,-0.002606269233604408,-0.001433419557958171,0.0,-0.004399097035412414,-0.015396965687017872,-0.023518579238899218,0.005109966710523994
cat,short,natural,1024,12,balanced,146,126,1,146.0,146.0,0.0,1.6545600295066833,1.4511720091104507,1.640928030014038,1.6729680001735687,0.022372852055228463,0.6329280138015747,0.5346199832856655,0.6150880232453346,0.6404239535331726,0.028653063755623133,0.6134239956736565,0.40265999594703317,0.6045280161779374,0.6170240230858326,0.05387047736830879,0.47489601373672485,0.28219202160835266,0.46401602029800415,0.5006239712238312,0.09660883216540114,True,True,"[0, 146]",[146],0.0,-0.0030935843813841846,-0.0034739208557701406,-0.00025349467345914256,-0.0012931440129122507,0.0,-0.0041170776992112135,-0.006428084491230113,-0.0044180714306849556,-0.003990834684808764,0.0,0.0007819114144745898,-0.004039678930742863,-0.002606269233604408,-0.001433419557958171,0.0,-0.004399097035412414,-0.015396965687017872,-0.023518579238899218,0.005109966710523994
cat,short,natural,1024,12,same_count,146,126,1,146.0,146.0,0.0,1.6583680510520935,1.4531679898500443,1.6439679861068726,1.6689200103282928,0.022776082023164352,0.6331679970026016,0.533451996743679,0.6163359880447388,0.6368719562888145,0.032306526594311935,0.616383989341557,0.40541599702555686,0.600855998462066,0.6302000135183334,0.06010509751248557,0.4800959825515747,0.28200799226760864,0.46889597177505493,0.48709604144096375,0.06658968331673058,True,True,"[0, 146]",[146],0.0,-0.0030935843813841846,-0.0034739208557701406,-0.00025349467345914256,-0.0012931440129122507,0.0,-0.0041170776992112135,-0.006428084491230113,-0.0044180714306849556,-0.003990834684808764,0.0,0.0007819114144745898,-0.004039678930742863,-0.002606269233604408,-0.001433419557958171,0.0,-0.004399097035412414,-0.015396965687017872,-0.023518579238899218,0.005109966710523994
cat,short,natural,1024,12,strict,146,126,1,146.0,146.0,0.0,1.6550559997558594,1.4525439888238907,1.6424639821052551,1.6691679954528809,0.015327623847043512,0.6311359852552414,0.5320519991219044,0.6208559945225716,0.6404799893498421,0.027781119512249732,0.6155040133744478,0.4051320047583431,0.605287998681888,0.6224079839885235,0.05098813009693865,0.48393601179122925,0.28542402386665344,0.4652799367904663,0.49559199810028076,0.06668349387293264,True,True,"[0, 146]",[146],0.0,-0.0030935843813841846,-0.0034739208557701406,-0.00025349467345914256,-0.0012931440129122507,0.0,-0.0041170776992112135,-0.006428084491230113,-0.0044180714306849556,-0.003990834684808764,0.0,0.0007819114144745898,-0.004039678930742863,-0.002606269233604408,-0.001433419557958171,0.0,-0.004399097035412414,-0.015396965687017872,-0.023518579238899218,0.005109966710523994
cat,short,natural,1024,12,relaxed,146,126,1,146.0,146.0,0.0,1.6543520092964172,1.4500520080327988,1.6294079720973969,1.6732880175113678,0.20389809152535573,0.6317919790744781,0.5352319926023483,0.618056021630764,0.637672021985054,0.1785541945442686,0.6147839962504804,0.4031199967721477,0.5926159941591322,0.6265680263750255,0.06065725648149748,0.47039997577667236,0.2795479893684387,0.4638320505619049,0.4865280091762543,0.12384180650197442,True,True,"[0, 146]",[146],0.0,-0.0030935843813841846,-0.0034739208557701406,-0.00025349467345914256,-0.0012931440129122507,0.0,-0.0041170776992112135,-0.006428084491230113,-0.0044180714306849556,-0.003990834684808764,0.0,0.0007819114144745898,-0.004039678930742863,-0.002606269233604408,-0.001433419557958171,0.0,-0.004399097035412414,-0.015396965687017872,-0.023518579238899218,0.005109966710523994
cat,short,natural,1024,24,fixed,146,126,1,146.0,146.0,0.0,1.6542400121688843,1.449312001466751,1.6485679745674133,1.6661120355129242,0.018115706270602876,0.6308639943599701,0.5312519967556,0.61262396723032,0.6370639801025391,0.03386612371799084,0.6171520198695362,0.40570400725118816,0.603559996932745,0.6276000016368926,0.0727950653194435,0.4742400050163269,0.28122803568840027,0.4663120210170746,0.4849679470062256,0.08314930654393905,True,True,"[0, 146]",[146],0.0,-0.0037028511003940334,-0.004362257439585404,-0.008876723728608482,-0.00317026184882363,0.0,-0.0005223117106998298,0.0011219468851939585,-0.002659840679074321,-0.004042943419618306,0.0,0.005081425112277382,0.001348174615350306,0.0013740618726092446,0.008062859376355425,0.0,-0.016970305892330728,-0.014372531790965981,-0.02894741571813575,-0.0015519529054939252
cat,short,natural,1024,24,balanced,146,126,1,146.0,146.0,0.0,1.6551040410995483,1.4547200202941895,1.6445200145244598,1.6714800000190735,0.016139441126646704,0.6331999897956848,0.5335160195827484,0.6117599904537201,0.6389600113034248,0.03155842308932568,0.6140160080976784,0.40259600267745554,0.6010399982333183,0.6285839930642396,0.0649673628994776,0.4822880029678345,0.28433601558208466,0.4640960097312927,0.4949519634246826,0.0870656229925641,True,True,"[0, 146]",[146],0.0,-0.0037028511003940334,-0.004362257439585404,-0.008876723728608482,-0.00317026184882363,0.0,-0.0005223117106998298,0.0011219468851939585,-0.002659840679074321,-0.004042943419618306,0.0,0.005081425112277382,0.001348174615350306,0.0013740618726092446,0.008062859376355425,0.0,-0.016970305892330728,-0.014372531790965981,-0.02894741571813575,-0.0015519529054939252
cat,short,natural,1024,24,same_count,146,126,1,146.0,146.0,0.0,1.6523840427398682,1.4463120251893997,1.6442559659481049,1.674055963754654,0.01737854401212881,0.6336159855127335,0.5328759886324406,0.6174480095505714,0.6363519951701164,0.034005347247549486,0.6163199911825359,0.4039199968101457,0.6072480054572225,0.6266719792038202,0.05782447570176721,0.4810560345649719,0.2830760180950165,0.4764159619808197,0.4923759698867798,0.08931568899531106,True,True,"[0, 146]",[146],0.0,-0.0037028511003940334,-0.004362257439585404,-0.008876723728608482,-0.00317026184882363,0.0,-0.0005223117106998298,0.0011219468851939585,-0.002659840679074321,-0.004042943419618306,0.0,0.005081425112277382,0.001348174615350306,0.0013740618726092446,0.008062859376355425,0.0,-0.016970305892330728,-0.014372531790965981,-0.02894741571813575,-0.0015519529054939252
cat,short,natural,1024,24,strict,146,126,1,146.0,146.0,0.0,1.6586400270462036,1.4527280181646347,1.6447359919548035,1.6713040173053741,0.018948522573969753,0.63646399974823,0.5344959907233715,0.6230080500245094,0.6407359689474106,0.03100656988545262,0.6163040148094296,0.4036400042241439,0.6048079943284392,0.6203520202543586,0.059113509391936096,0.4879680275917053,0.28620801866054535,0.464959979057312,0.4963599741458893,0.1723485314435432,True,True,"[0, 146]",[146],0.0,-0.0037028511003940334,-0.004362257439585404,-0.008876723728608482,-0.00317026184882363,0.0,-0.0005223117106998298,0.0011219468851939585,-0.002659840679074321,-0.004042943419618306,0.0,0.005081425112277382,0.001348174615350306,0.0013740618726092446,0.008062859376355425,0.0,-0.016970305892330728,-0.014372531790965981,-0.02894741571813575,-0.0015519529054939252
