dataset,wave,layer,phase,matched_rows,topk_overlap_fraction_lag1,ordered_exact_fraction_lag1,set_exact_fraction_lag1,destination_set_exact_fraction_lag1,destination_set_jaccard_lag1,matched_live_rows,live_topk_overlap_fraction_lag1,live_ordered_exact_fraction_lag1,live_set_exact_fraction_lag1,rank_load_cosine_lag1
gsm8k,11,13,middle,896,0.6727120535714286,0.0625,0.21763392857142858,0.5814732142857143,0.8480282738095232,379,0.5310026385224275,0.002638522427440633,0.03430079155672823,0.9999179528514728
gsm8k,11,14,middle,896,0.6760602678571429,0.06919642857142858,0.21205357142857142,0.6004464285714286,0.8507254464285704,379,0.5128627968337731,0.0,0.029023746701846966,0.9995728503919453
gsm8k,11,15,middle,896,0.7121930803571429,0.078125,0.23549107142857142,0.6495535714285714,0.8695126488095235,379,0.579155672823219,0.0,0.036939313984168866,0.9997885778693488
gsm8k,11,16,middle,896,0.6965680803571429,0.06808035714285714,0.20647321428571427,0.5837053571428571,0.8353794642857129,379,0.566952506596306,0.0,0.029023746701846966,0.9998279617152498
gsm8k,11,17,middle,896,0.7034040178571429,0.060267857142857144,0.21763392857142858,0.6183035714285714,0.8660714285714278,379,0.587401055408971,0.0,0.04221635883905013,0.9999814643644899
gsm8k,11,18,middle,896,0.6943359375,0.07254464285714286,0.22321428571428573,0.6138392857142857,0.8625372023809513,379,0.5596965699208444,0.002638522427440633,0.0395778364116095,0.9999809348275166
gsm8k,11,19,middle,896,0.6928013392857143,0.08035714285714286,0.22767857142857142,0.6439732142857143,0.8720238095238091,379,0.5636543535620053,0.005277044854881266,0.036939313984168866,0.9999022147186019
gsm8k,11,20,middle,896,0.7092633928571429,0.08147321428571429,0.23772321428571427,0.6473214285714286,0.8670944940476188,379,0.5976253298153035,0.0,0.047493403693931395,0.9996567640242967
gsm8k,11,21,middle,896,0.6944754464285714,0.08705357142857142,0.24553571428571427,0.6183035714285714,0.865048363095238,379,0.5686015831134564,0.002638522427440633,0.05013192612137203,0.9998520416463514
gsm8k,11,22,middle,896,0.7017299107142857,0.078125,0.24330357142857142,0.6316964285714286,0.8743489583333323,379,0.5814643799472295,0.002638522427440633,0.0633245382585752,0.9995857402409232
gsm8k,11,23,middle,896,0.7123325892857143,0.08705357142857142,0.20424107142857142,0.6082589285714286,0.8636532738095235,379,0.6177440633245382,0.002638522427440633,0.047493403693931395,0.9995291494041038
gsm8k,11,24,middle,896,0.7272600446428571,0.0859375,0.24888392857142858,0.6194196428571429,0.8601190476190471,379,0.6474274406332454,0.005277044854881266,0.06068601583113457,0.999199505395855
gsm8k,11,25,middle,896,0.7053571428571429,0.06361607142857142,0.20200892857142858,0.625,0.8684895833333324,379,0.6170844327176781,0.0079155672823219,0.0316622691292876,0.9998203928353613
gsm8k,11,26,middle,896,0.716796875,0.07924107142857142,0.22879464285714285,0.6272321428571429,0.8601190476190469,379,0.6494063324538258,0.002638522427440633,0.07387862796833773,0.9997883375591834
gsm8k,11,27,middle,896,0.7303292410714286,0.07366071428571429,0.2421875,0.6785714285714286,0.8907180059523799,379,0.683377308707124,0.0079155672823219,0.08970976253298153,0.999529760288988
gsm8k,11,28,middle,896,0.7426060267857143,0.0859375,0.23883928571428573,0.6729910714285714,0.8765811011904748,379,0.7054749340369393,0.002638522427440633,0.06596306068601583,0.9999476122570633
gsm8k,11,29,middle,896,0.7262834821428571,0.07700892857142858,0.20982142857142858,0.65625,0.8781622023809516,379,0.700197889182058,0.0,0.0633245382585752,0.9985125495870573
gsm8k,11,30,middle,896,0.7373046875,0.06361607142857142,0.24553571428571427,0.6707589285714286,0.8850446428571429,379,0.7305408970976254,0.005277044854881266,0.09498680738786279,0.9996486176014824
gsm8k,11,31,middle,896,0.7472098214285714,0.06919642857142858,0.22544642857142858,0.6930803571428571,0.8864397321428567,379,0.7447229551451188,0.010554089709762533,0.08443271767810026,0.9998444863918686
gsm8k,12,1,middle,768,0.8284505208333334,0.2591145833333333,0.4973958333333333,0.8059895833333334,0.9220920138888884,328,0.7873475609756098,0.07317073170731707,0.3079268292682927,0.9955157446516929
gsm8k,12,2,middle,768,0.8313802083333334,0.25,0.4635416666666667,0.7981770833333334,0.9261067708333334,328,0.7964939024390244,0.06707317073170732,0.22560975609756098,0.9986903209585926
gsm8k,12,3,middle,768,0.8203125,0.17317708333333334,0.43359375,0.7669270833333334,0.9118923611111103,328,0.7785823170731707,0.039634146341463415,0.25914634146341464,0.9979792846293131
gsm8k,12,4,middle,768,0.8046875,0.15625,0.3815104166666667,0.78125,0.9165581597222218,328,0.7198932926829268,0.024390243902439025,0.14329268292682926,0.999505503489584
gsm8k,12,5,middle,768,0.75830078125,0.09244791666666667,0.3020833333333333,0.67578125,0.8818359374999997,328,0.6448170731707317,0.012195121951219513,0.06707317073170732,0.9985837453883746
gsm8k,12,6,middle,768,0.7236328125,0.11458333333333333,0.296875,0.6354166666666666,0.8691406250000001,328,0.5548780487804879,0.009146341463414634,0.042682926829268296,0.9992052149245871
gsm8k,12,7,middle,768,0.7314453125,0.109375,0.28125,0.6640625,0.869466145833333,328,0.5716463414634146,0.003048780487804878,0.042682926829268296,0.9993428514034476
gsm8k,12,8,middle,768,0.7275390625,0.07552083333333333,0.2708333333333333,0.6419270833333334,0.8671874999999997,328,0.5724085365853658,0.006097560975609756,0.04878048780487805,0.9995023633985562
gsm8k,12,9,middle,768,0.7294921875,0.1015625,0.2981770833333333,0.6627604166666666,0.8732638888888884,328,0.5609756097560976,0.006097560975609756,0.04878048780487805,0.9996533714077626
gsm8k,12,10,middle,768,0.7062174479166666,0.09244791666666667,0.2721354166666667,0.63671875,0.8730468750000001,328,0.5403963414634146,0.006097560975609756,0.042682926829268296,0.9988236210768485
gsm8k,12,11,middle,768,0.7688802083333334,0.09375,0.2708333333333333,0.67578125,0.8875868055555554,328,0.6535823170731707,0.006097560975609756,0.0701219512195122,0.9997054931174402
gsm8k,12,12,middle,768,0.7355143229166666,0.07421875,0.2526041666666667,0.65625,0.880425347222222,328,0.6051829268292683,0.003048780487804878,0.042682926829268296,0.9995937730170267
gsm8k,12,13,middle,768,0.7213541666666666,0.08723958333333333,0.23697916666666666,0.6432291666666666,0.8666449652777776,328,0.5788871951219512,0.009146341463414634,0.036585365853658534,0.9999170571814726
gsm8k,12,14,middle,768,0.7154947916666666,0.10026041666666667,0.2747395833333333,0.66796875,0.875434027777778,328,0.5571646341463414,0.003048780487804878,0.054878048780487805,0.9997030915008339
gsm8k,12,15,middle,768,0.7430013020833334,0.08723958333333333,0.2825520833333333,0.6888020833333334,0.8855251736111108,328,0.616234756097561,0.003048780487804878,0.051829268292682924,0.9997681130905413
gsm8k,12,16,middle,768,0.7311197916666666,0.1015625,0.2734375,0.6067708333333334,0.846028645833333,328,0.59375,0.0,0.04878048780487805,0.9987383604513174
gsm8k,12,17,middle,768,0.7386067708333334,0.1015625,0.29296875,0.64453125,0.876085069444445,328,0.6105182926829268,0.003048780487804878,0.054878048780487805,0.9993408426815423
gsm8k,12,18,middle,768,0.7247721354166666,0.11458333333333333,0.2916666666666667,0.63671875,0.8631727430555555,328,0.5800304878048781,0.0,0.051829268292682924,0.9998297765706514
gsm8k,12,19,middle,768,0.7135416666666666,0.10807291666666667,0.2708333333333333,0.64453125,0.8717447916666669,328,0.5788871951219512,0.003048780487804878,0.051829268292682924,0.9985901750347828
gsm8k,12,20,middle,768,0.7361653645833334,0.10807291666666667,0.3046875,0.6549479166666666,0.8763020833333331,328,0.6040396341463414,0.003048780487804878,0.06402439024390244,0.9993187355794639
gsm8k,12,21,middle,768,0.71142578125,0.109375,0.29296875,0.6236979166666666,0.866753472222222,328,0.5720274390243902,0.003048780487804878,0.08231707317073171,0.9994346187105907
gsm8k,12,22,middle,768,0.7101236979166666,0.11328125,0.2708333333333333,0.6588541666666666,0.8824869791666664,328,0.5628810975609756,0.009146341463414634,0.0701219512195122,0.9997970859258216
gsm8k,12,23,middle,768,0.72216796875,0.10677083333333333,0.2799479166666667,0.6627604166666666,0.8837890625,328,0.5914634146341463,0.003048780487804878,0.06707317073170732,0.9990486489433956
gsm8k,12,24,middle,768,0.7371419270833334,0.11588541666666667,0.2669270833333333,0.63671875,0.8743489583333326,328,0.6269054878048781,0.003048780487804878,0.057926829268292686,0.9998391752561114
gsm8k,12,25,middle,768,0.71337890625,0.08984375,0.24869791666666666,0.6575520833333334,0.8783637152777781,328,0.5914634146341463,0.0,0.054878048780487805,0.9985442524336374
gsm8k,12,26,middle,768,0.7242838541666666,0.09244791666666667,0.26953125,0.64453125,0.8688151041666669,328,0.6139481707317073,0.003048780487804878,0.054878048780487805,0.9998309815375039
gsm8k,12,27,middle,768,0.7392578125,0.0859375,0.2513020833333333,0.6861979166666666,0.8867187499999999,328,0.6604420731707317,0.003048780487804878,0.054878048780487805,0.9992572712631494
gsm8k,12,28,middle,768,0.7545572916666666,0.11328125,0.2825520833333333,0.6627604166666666,0.8774956597222214,328,0.6756859756097561,0.006097560975609756,0.07621951219512195,0.9987774797532253
gsm8k,12,29,middle,768,0.7332356770833334,0.09114583333333333,0.24869791666666666,0.609375,0.8566623263888887,328,0.6566310975609756,0.003048780487804878,0.06707317073170732,0.9998198246738633
gsm8k,12,30,middle,768,0.7526041666666666,0.08854166666666667,0.2721354166666667,0.6979166666666666,0.8942057291666666,328,0.6993140243902439,0.003048780487804878,0.08231707317073171,0.9995216082023188
gsm8k,12,31,middle,768,0.7648111979166666,0.078125,0.2526041666666667,0.7135416666666666,0.8944227430555555,328,0.7206554878048781,0.0,0.09451219512195122,0.9985590336816649
gsm8k,13,1,middle,832,0.8162560096153846,0.20192307692307693,0.4675480769230769,0.8100961538461539,0.9230769230769229,385,0.8266233766233766,0.07532467532467532,0.35584415584415585,0.999611555673978
gsm8k,13,2,middle,832,0.8180588942307693,0.22115384615384615,0.4411057692307692,0.7920673076923077,0.9206730769230773,385,0.8386363636363636,0.1012987012987013,0.3142857142857143,0.9999241015887825
gsm8k,13,3,middle,832,0.80859375,0.171875,0.43028846153846156,0.75,0.9087540064102554,385,0.812987012987013,0.09350649350649351,0.34025974025974026,0.9998517871893424
gsm8k,13,4,middle,832,0.8070913461538461,0.12860576923076922,0.36538461538461536,0.7487980769230769,0.908754006410256,385,0.7811688311688312,0.04155844155844156,0.23116883116883116,0.9996542077661106
gsm8k,13,5,middle,832,0.7512019230769231,0.0673076923076923,0.2512019230769231,0.6286057692307693,0.8738982371794871,385,0.6961038961038961,0.012987012987012988,0.10649350649350649,0.9981645886223284
gsm8k,13,6,middle,832,0.6903545673076923,0.078125,0.22115384615384615,0.6009615384615384,0.8466546474358974,385,0.5685064935064935,0.005194805194805195,0.04415584415584416,0.9985484418935744
gsm8k,13,7,middle,832,0.7134915865384616,0.0889423076923077,0.2439903846153846,0.625,0.8529647435897443,385,0.5905844155844155,0.005194805194805195,0.05714285714285714,0.9989698048809071
gsm8k,13,8,middle,832,0.7046274038461539,0.06009615384615385,0.2283653846153846,0.6081730769230769,0.8608774038461537,385,0.5928571428571429,0.005194805194805195,0.05194805194805195,0.9996506480226903
gsm8k,13,9,middle,832,0.7079326923076923,0.08173076923076923,0.25841346153846156,0.6598557692307693,0.8670873397435895,385,0.5827922077922078,0.01038961038961039,0.07012987012987013,0.9988847511777249
gsm8k,13,10,middle,832,0.6878004807692307,0.07451923076923077,0.21754807692307693,0.6201923076923077,0.8695913461538456,385,0.5561688311688312,0.0025974025974025974,0.046753246753246755,0.9995171805568714
gsm8k,13,11,middle,832,0.7608173076923077,0.07451923076923077,0.2644230769230769,0.6754807692307693,0.8873197115384618,385,0.6701298701298701,0.012987012987012988,0.08051948051948052,0.9998655189261116
gsm8k,13,12,middle,832,0.7223557692307693,0.06129807692307692,0.22956730769230768,0.6358173076923077,0.8637820512820511,385,0.6139610389610389,0.005194805194805195,0.05974025974025974,0.999834150449926
gsm8k,13,13,middle,832,0.7034254807692307,0.06129807692307692,0.21754807692307693,0.6081730769230769,0.8573717948717943,385,0.587012987012987,0.007792207792207792,0.046753246753246755,0.9995883682818263
gsm8k,13,14,middle,832,0.7016225961538461,0.06370192307692307,0.2644230769230769,0.5877403846153846,0.8513621794871794,385,0.5652597402597402,0.0025974025974025974,0.08571428571428572,0.9991622448389095
gsm8k,13,15,middle,832,0.7358774038461539,0.078125,0.25961538461538464,0.6430288461538461,0.8715945512820507,385,0.6405844155844156,0.007792207792207792,0.08311688311688312,0.999968533010682
gsm8k,13,16,middle,832,0.7190504807692307,0.0673076923076923,0.23677884615384615,0.6081730769230769,0.8410456730769226,385,0.6152597402597403,0.0025974025974025974,0.08051948051948052,0.999932325187923
gsm8k,13,17,middle,832,0.7247596153846154,0.08052884615384616,0.25961538461538464,0.6502403846153846,0.8741987179487185,385,0.6162337662337662,0.01038961038961039,0.07532467532467532,0.9998010633789068
gsm8k,13,18,middle,832,0.7198016826923077,0.10096153846153846,0.25961538461538464,0.6298076923076923,0.8600761217948718,385,0.6048701298701299,0.0,0.08311688311688312,0.999899464144945
gsm8k,13,19,middle,832,0.7264122596153846,0.1045673076923077,0.27283653846153844,0.6634615384615384,0.8820112179487178,385,0.624025974025974,0.012987012987012988,0.08311688311688312,0.9996882023700647
gsm8k,13,20,middle,832,0.7409855769230769,0.06971153846153846,0.2776442307692308,0.6947115384615384,0.885216346153846,385,0.6451298701298701,0.012987012987012988,0.07792207792207792,0.999842921759164
gsm8k,13,21,middle,832,0.7235576923076923,0.10096153846153846,0.27163461538461536,0.6466346153846154,0.8747996794871794,385,0.6207792207792208,0.012987012987012988,0.09350649350649351,0.9999426175121412
gsm8k,13,22,middle,832,0.7243088942307693,0.09014423076923077,0.265625,0.6610576923076923,0.8880208333333331,385,0.625,0.02077922077922078,0.08831168831168831,0.9995647705370002
gsm8k,13,23,middle,832,0.7375300480769231,0.1045673076923077,0.2764423076923077,0.6478365384615384,0.8770032051282055,385,0.6581168831168831,0.012987012987012988,0.0987012987012987,0.9999983088173602
gsm8k,13,24,middle,832,0.7528545673076923,0.09495192307692307,0.26802884615384615,0.6538461538461539,0.8782051282051276,385,0.6909090909090909,0.01038961038961039,0.10649350649350649,0.9998789017935548
gsm8k,13,25,middle,832,0.7319711538461539,0.07451923076923077,0.23076923076923078,0.6442307692307693,0.8733974358974357,385,0.6652597402597402,0.007792207792207792,0.08051948051948052,0.9997514487461053
gsm8k,13,26,middle,832,0.7423377403846154,0.0889423076923077,0.27163461538461536,0.6826923076923077,0.8846153846153839,385,0.6837662337662338,0.005194805194805195,0.11168831168831168,0.9992395203251551
gsm8k,13,27,middle,832,0.7594651442307693,0.0733173076923077,0.24639423076923078,0.7115384615384616,0.8994391025641026,385,0.7386363636363636,0.005194805194805195,0.10909090909090909,0.9999573016495392
gsm8k,13,28,middle,832,0.7696814903846154,0.0985576923076923,0.2692307692307692,0.6850961538461539,0.8841145833333328,385,0.7480519480519481,0.007792207792207792,0.09090909090909091,0.9999736119050241
gsm8k,13,29,middle,832,0.7512019230769231,0.078125,0.2548076923076923,0.6526442307692307,0.8732972756410255,385,0.727922077922078,0.005194805194805195,0.09090909090909091,0.9999742995537076
gsm8k,13,30,middle,832,0.7713341346153846,0.078125,0.2920673076923077,0.7091346153846154,0.9009415064102563,385,0.7737012987012987,0.0025974025974025974,0.15324675324675324,0.99961582337914
gsm8k,13,31,middle,832,0.7779447115384616,0.07932692307692307,0.26802884615384615,0.71875,0.8956330128205127,385,0.7863636363636364,0.015584415584415584,0.16103896103896104,0.9984983804361705
gsm8k,14,1,middle,832,0.8395432692307693,0.22235576923076922,0.47836538461538464,0.8004807692307693,0.9252804487179491,402,0.8128109452736318,0.05223880597014925,0.3308457711442786,0.9994707526343848
gsm8k,14,2,middle,832,0.8530649038461539,0.2620192307692308,0.4987980769230769,0.8329326923076923,0.9353966346153849,402,0.8386194029850746,0.11194029850746269,0.32338308457711445,0.9998264954052687
gsm8k,14,3,middle,832,0.828125,0.18629807692307693,0.4567307692307692,0.7608173076923077,0.9153645833333334,402,0.7969527363184079,0.05970149253731343,0.3333333333333333,0.9995642565959937
gsm8k,14,4,middle,832,0.8135516826923077,0.15745192307692307,0.39663461538461536,0.75,0.9060496794871793,402,0.7590174129353234,0.04975124378109453,0.2462686567164179,0.9994094029154122
gsm8k,14,5,middle,832,0.7678786057692307,0.08533653846153846,0.3004807692307692,0.6682692307692307,0.8816105769230766,402,0.6853233830845771,0.017412935323383085,0.12935323383084577,0.9999505258876469
gsm8k,14,6,middle,832,0.7199519230769231,0.0829326923076923,0.26802884615384615,0.6490384615384616,0.8744991987179485,402,0.5954601990049752,0.0024875621890547263,0.05223880597014925,0.9998433998842351
gsm8k,14,7,middle,832,0.736328125,0.09254807692307693,0.2512019230769231,0.6550480769230769,0.8669871794871791,402,0.6138059701492538,0.0,0.04975124378109453,0.9998951529652553
gsm8k,14,8,middle,832,0.7235576923076923,0.09495192307692307,0.2548076923076923,0.6442307692307693,0.8751001602564099,402,0.6044776119402985,0.009950248756218905,0.06467661691542288,0.9994836201707471
gsm8k,14,9,middle,832,0.7110877403846154,0.08413461538461539,0.265625,0.625,0.8594751602564099,402,0.5727611940298507,0.0,0.06716417910447761,0.9997714653127416
gsm8k,14,10,middle,832,0.6941105769230769,0.07451923076923077,0.23317307692307693,0.6117788461538461,0.8673878205128206,402,0.5575248756218906,0.0024875621890547263,0.03731343283582089,0.9997990429164765
gsm8k,14,11,middle,832,0.7684795673076923,0.09495192307692307,0.25721153846153844,0.6983173076923077,0.8969350961538461,402,0.6775497512437811,0.012437810945273632,0.07462686567164178,0.9997148344224945
gsm8k,14,12,middle,832,0.7234074519230769,0.06610576923076923,0.23798076923076922,0.6370192307692307,0.8701923076923082,402,0.6088308457711443,0.004975124378109453,0.05721393034825871,0.9996879176969791
gsm8k,14,13,middle,832,0.7038762019230769,0.07572115384615384,0.23197115384615385,0.6033653846153846,0.8500600961538457,402,0.5705845771144279,0.007462686567164179,0.0472636815920398,0.9997870764061124
gsm8k,14,14,middle,832,0.6953125,0.08052884615384616,0.25841346153846156,0.5949519230769231,0.8487580128205126,402,0.5441542288557214,0.007462686567164179,0.06716417910447761,0.9997386431099199
gsm8k,14,15,middle,832,0.7348257211538461,0.09615384615384616,0.26322115384615385,0.6382211538461539,0.8706931089743584,402,0.6299751243781094,0.014925373134328358,0.09203980099502487,0.9998758597107711
gsm8k,14,16,middle,832,0.7170973557692307,0.09134615384615384,0.25961538461538464,0.6105769230769231,0.8473557692307689,402,0.5935945273631841,0.0,0.05970149253731343,0.9997976288915674
gsm8k,14,17,middle,832,0.7229567307692307,0.09254807692307693,0.2548076923076923,0.6201923076923077,0.8613782051282054,402,0.611318407960199,0.004975124378109453,0.06467661691542288,0.999981305460583
gsm8k,14,18,middle,832,0.7211538461538461,0.08774038461538461,0.25721153846153844,0.640625,0.8688902243589742,402,0.6119402985074627,0.0,0.05721393034825871,0.9997948336968928
gsm8k,14,19,middle,832,0.7170973557692307,0.10216346153846154,0.25,0.6454326923076923,0.8698918269230768,402,0.611318407960199,0.009950248756218905,0.05223880597014925,0.9998153297777346
gsm8k,14,20,middle,832,0.7349759615384616,0.09735576923076923,0.2692307692307692,0.625,0.8631810897435896,402,0.6405472636815921,0.012437810945273632,0.07960199004975124,0.9998467068204098
gsm8k,14,21,middle,832,0.7028245192307693,0.10576923076923077,0.2608173076923077,0.6322115384615384,0.8702924679487176,402,0.5967039800995025,0.004975124378109453,0.07462686567164178,0.9998156770754268
gsm8k,14,22,middle,832,0.7062800480769231,0.10096153846153846,0.25,0.6466346153846154,0.8783052884615382,402,0.5932835820895522,0.004975124378109453,0.05472636815920398,0.9999689151201107
gsm8k,14,23,middle,832,0.7229567307692307,0.09375,0.25,0.6334134615384616,0.8760016025641024,402,0.6442786069651741,0.007462686567164179,0.08706467661691543,0.9998082491252727
gsm8k,14,24,middle,832,0.7438401442307693,0.09975961538461539,0.265625,0.6586538461538461,0.8751001602564099,402,0.6713308457711443,0.017412935323383085,0.10696517412935323,0.9998832641963863
gsm8k,14,25,middle,832,0.7190504807692307,0.08774038461538461,0.23918269230769232,0.6382211538461539,0.8711939102564105,402,0.6330845771144279,0.012437810945273632,0.06716417910447761,0.999769913327507
gsm8k,14,26,middle,832,0.73046875,0.08653846153846154,0.2692307692307692,0.6334134615384616,0.8686899038461534,402,0.6455223880597015,0.007462686567164179,0.1044776119402985,0.9997955017928072
gsm8k,14,27,middle,832,0.7397836538461539,0.0829326923076923,0.234375,0.6514423076923077,0.8753004807692307,402,0.6881218905472637,0.004975124378109453,0.08955223880597014,0.9995315923063787
gsm8k,14,28,middle,832,0.7475961538461539,0.09014423076923077,0.2512019230769231,0.65625,0.8756009615384616,402,0.7105099502487562,0.007462686567164179,0.09203980099502487,0.999888764431994
gsm8k,14,29,middle,832,0.7415865384615384,0.08774038461538461,0.2548076923076923,0.6382211538461539,0.867788461538461,402,0.6893656716417911,0.009950248756218905,0.10696517412935323,0.9997104901498785
gsm8k,14,30,middle,832,0.7746394230769231,0.0733173076923077,0.25961538461538464,0.7103365384615384,0.9059495192307689,402,0.7798507462686567,0.009950248756218905,0.12686567164179105,0.9996772226986622
gsm8k,14,31,middle,832,0.7820012019230769,0.0889423076923077,0.2692307692307692,0.7163461538461539,0.8972355769230769,402,0.7736318407960199,0.02736318407960199,0.16417910447761194,0.9992461402835807
gsm8k,15,1,middle,800,0.81953125,0.1975,0.445,0.77875,0.9169791666666666,414,0.7971014492753623,0.028985507246376812,0.2584541062801932,0.9991877080560018
gsm8k,15,2,middle,800,0.83484375,0.24875,0.46375,0.83125,0.9337500000000003,414,0.8306159420289855,0.09420289855072464,0.28743961352657005,0.9998408637913228
gsm8k,15,3,middle,800,0.8196875,0.16625,0.4275,0.715,0.8958333333333331,414,0.8001207729468599,0.057971014492753624,0.2995169082125604,0.9995927900524109
gsm8k,15,4,middle,800,0.7971875,0.14,0.33125,0.73625,0.905729166666666,414,0.7554347826086957,0.033816425120772944,0.1956521739130435,0.999571116085213
gsm8k,15,5,middle,800,0.73921875,0.0725,0.25625,0.6375,0.8699999999999997,414,0.6597222222222222,0.00966183574879227,0.10628019323671498,0.9993816174783723
gsm8k,15,6,middle,800,0.6871875,0.06125,0.2275,0.6225,0.8561458333333333,414,0.5513285024154589,0.0,0.06763285024154589,0.9991678431913825
gsm8k,15,7,middle,800,0.71125,0.0875,0.24875,0.60375,0.8424999999999996,414,0.5839371980676329,0.0024154589371980675,0.04589371980676329,0.9997678217349016
gsm8k,15,8,middle,800,0.6915625,0.05625,0.195,0.58625,0.8514583333333334,414,0.5794082125603864,0.004830917874396135,0.057971014492753624,0.9994147333626057
gsm8k,15,9,middle,800,0.6796875,0.07625,0.21625,0.59875,0.8460416666666672,414,0.5513285024154589,0.0024154589371980675,0.03864734299516908,0.9993893520167916
gsm8k,15,10,middle,800,0.66921875,0.05625,0.20875,0.6175,0.8705208333333332,414,0.5419685990338164,0.0024154589371980675,0.036231884057971016,0.9999034570774393
gsm8k,15,11,middle,800,0.74484375,0.07,0.2125,0.65125,0.8787499999999998,414,0.6639492753623188,0.00966183574879227,0.05555555555555555,0.9998753016879458
gsm8k,15,12,middle,800,0.7065625,0.06,0.19875,0.61125,0.8586458333333329,414,0.607487922705314,0.0,0.04589371980676329,0.9999416243422857
gsm8k,15,13,middle,800,0.67296875,0.04875,0.18125,0.58875,0.8438541666666665,414,0.5615942028985508,0.0,0.026570048309178744,0.9996074643197599
gsm8k,15,14,middle,800,0.6546875,0.05,0.20375,0.57625,0.8465625000000003,414,0.5223429951690821,0.0,0.04589371980676329,0.9994971422144405
gsm8k,15,15,middle,800,0.7028125,0.07125,0.22,0.595,0.8493749999999998,414,0.6014492753623188,0.007246376811594203,0.04830917874396135,0.9993293081451784
gsm8k,15,16,middle,800,0.6759375,0.07375,0.22125,0.54375,0.8176041666666665,414,0.5600845410628019,0.0024154589371980675,0.043478260869565216,0.9999011923979194
gsm8k,15,17,middle,800,0.688125,0.06,0.20625,0.60625,0.8619791666666672,414,0.5875603864734299,0.004830917874396135,0.04830917874396135,0.9998548005679923
gsm8k,15,18,middle,800,0.68765625,0.0775,0.22625,0.62125,0.8590624999999998,414,0.5806159420289855,0.007246376811594203,0.057971014492753624,0.999477076588377
gsm8k,15,19,middle,800,0.67390625,0.08,0.21625,0.62125,0.8635416666666664,414,0.5685386473429952,0.004830917874396135,0.04589371980676329,0.9993044684691337
gsm8k,15,20,middle,800,0.695625,0.0675,0.2075,0.60625,0.8588541666666663,414,0.6017512077294686,0.007246376811594203,0.05555555555555555,0.9991813439349421
gsm8k,15,21,middle,800,0.669375,0.08125,0.22,0.61,0.8605208333333328,414,0.5582729468599034,0.004830917874396135,0.06763285024154589,0.9997557816492897
gsm8k,15,22,middle,800,0.6796875,0.0675,0.195,0.61875,0.8705208333333332,414,0.5803140096618358,0.0024154589371980675,0.050724637681159424,0.9995681001713114
gsm8k,15,23,middle,800,0.6975,0.0675,0.20875,0.615,0.8661458333333332,414,0.6228864734299517,0.0,0.06038647342995169,0.9998611585297627
gsm8k,15,24,middle,800,0.71921875,0.0825,0.24125,0.61375,0.8605208333333333,414,0.6521739130434783,0.004830917874396135,0.09903381642512077,0.9998977233868585
gsm8k,15,25,middle,800,0.6871875,0.06,0.17875,0.635,0.8665625000000001,414,0.6153381642512077,0.004830917874396135,0.04589371980676329,0.9995050730142924
gsm8k,15,26,middle,800,0.70765625,0.075,0.215,0.6175,0.8631249999999996,414,0.6503623188405797,0.012077294685990338,0.07971014492753623,0.9999127243145582
gsm8k,15,27,middle,800,0.71859375,0.06375,0.20875,0.6175,0.8696874999999998,414,0.6875,0.0,0.07246376811594203,0.9998290117271424
gsm8k,15,28,middle,800,0.74859375,0.06875,0.24125,0.6525,0.8676041666666667,414,0.7288647342995169,0.007246376811594203,0.10628019323671498,0.999612752124427
gsm8k,15,29,middle,800,0.7184375,0.05375,0.20375,0.60625,0.8557291666666663,414,0.6905193236714976,0.004830917874396135,0.05314009661835749,0.9998937903979405
gsm8k,15,30,middle,800,0.75484375,0.0575,0.23875,0.68125,0.8911458333333327,414,0.7629830917874396,0.004830917874396135,0.13526570048309178,0.9997647644220987
gsm8k,15,31,middle,800,0.74046875,0.055,0.205,0.66625,0.8763541666666665,414,0.7246376811594203,0.00966183574879227,0.0966183574879227,0.9997692754946516
gsm8k,16,1,middle,800,0.79421875,0.25875,0.45125,0.78,0.9140625000000004,404,0.7846534653465347,0.07425742574257425,0.2871287128712871,0.9998630729847356
gsm8k,16,2,middle,800,0.7978125,0.22875,0.44875,0.81375,0.9234375000000001,404,0.8025990099009901,0.09900990099009901,0.2995049504950495,0.9988615931742044
gsm8k,16,3,middle,800,0.77765625,0.20625,0.42375,0.69375,0.883229166666667,404,0.7561881188118812,0.05693069306930693,0.2698019801980198,0.999806062438143
gsm8k,16,4,middle,800,0.780625,0.1625,0.39875,0.7375,0.8985416666666671,404,0.7320544554455446,0.034653465346534656,0.2103960396039604,0.9993703778421715
gsm8k,16,5,middle,800,0.73453125,0.095,0.29375,0.625,0.8626041666666664,404,0.6599628712871287,0.017326732673267328,0.09653465346534654,0.9994226965290778
gsm8k,16,6,middle,800,0.68578125,0.08875,0.25375,0.645,0.8638541666666667,404,0.5597153465346535,0.0049504950495049506,0.05198019801980198,0.9998367411733279
gsm8k,16,7,middle,800,0.70875,0.115,0.27375,0.6075,0.845625,404,0.5844678217821783,0.0049504950495049506,0.04950495049504951,0.9999245650043584
gsm8k,16,8,middle,800,0.6928125,0.10375,0.26,0.6025,0.852916666666667,404,0.5671410891089109,0.007425742574257425,0.054455445544554455,0.9986586064830657
gsm8k,16,9,middle,800,0.6809375,0.10375,0.2525,0.5925,0.8445833333333335,404,0.5482673267326733,0.0049504950495049506,0.04702970297029703,0.9995378676105774
